Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Item - Gastos gerais de fabricação	Custo da mão de obra - Item	Cliente - Estado (Sigla)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
23/01/2026	66504	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	31	ITENS ESPECIAIS	8,0000	0,0000	8,0000	5,6384	25/02/2026	0,00	5,41	0,66	3,02	0,000000	1,2169	0,0000	0,9490	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66505	METALCO DO BRASIL LTDA	501781	ESPACADOR ENCOSTO DE CONCRETO SOLD (904680)	31	ITENS ESPECIAIS	10,0000	0,0000	10,0000	62,5590	11/03/2026	0,00	75,07	9,08	41,84	0,000000	25,5406	1,0000	3,9480	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66494	METALCO DO BRASIL LTDA	501537.0002	ASSENTO ENCOSTO BANCO ONDA 2DWS MAD NOB IN UV GLAS	31	ITENS ESPECIAIS	6,0000	0,0000	6,0000	1875,6246	29/01/2026	0,00	1350,46	163,40	752,65	0,000000	508,6045	30,0000	128,0370	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66502	METALCO DO BRASIL LTDA	500456	FLANGE SAPATA STONE FIBRA (904507)	31	ITENS ESPECIAIS	20,0000	0,0000	20,0000	0,8615	13/02/2026	0,00	2,07	0,25	1,15	0,000000	0,0000	0,0000	0,4200	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66504	METALCO DO BRASIL LTDA	501511.0004	ASSENTO BANCO CW MAD REFL IN UV GLAS	31	ITENS ESPECIAIS	13,0000	0,0000	13,0000	1080,0496	25/02/2026	0,00	1684,90	203,87	939,04	0,000000	145,8961	45,5144	155,0151	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66504	METALCO DO BRASIL LTDA	501509.0003	ASSENTO BANCO 2DW MAD REFL IN UV GLAS	31	ITENS ESPECIAIS	5,0000	0,0000	5,0000	840,6029	25/02/2026	0,00	504,37	61,03	281,10	0,000000	169,4400	58,1605	84,2775	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66503	METALCO DO BRASIL LTDA	600187.0032	LIXEIRA SPENCER (100034) ACO CORTEIN ACO CORTEIN	25	METALCO	2,0000	0,0000	2,0000	818,9440	27/02/2026	0,00	196,55	23,78	109,54	0,000000	148,6952	116,0950	151,8544	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66506	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	25	METALCO	2,0000	0,0000	2,0000	1309,7949	16/02/2026	0,00	314,35	38,04	175,20	0,000000	260,3219	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66502	METALCO DO BRASIL LTDA	402002	SAPATA D65 C/ DOIS FUROS	31	OUTROS	19,0000	0,0000	19,0000	45,9854	13/02/2026	0,00	104,85	12,69	58,43	0,000000	12,5104	6,3525	3,5794	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66504	METALCO DO BRASIL LTDA	500391.0001	ASSENTO BANCO OASIS MONTADO GR 7016 FM MAD REFL IN UV GLAS	21	OUTROS	4,0000	0,0000	4,0000	496,5713	25/02/2026	0,00	238,36	28,84	132,84	0,000000	27,5134	118,3300	67,7330	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66505	METALCO DO BRASIL LTDA	501695.0004	CJ. ESTRUTURA E SAPATA MESA AIR C	31	OUTROS	2,0000	0,0000	2,0000	1593,8876	11/03/2026	0,00	382,54	46,29	213,20	0,000000	404,7776	162,6000	182,2314	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
23/01/2026	66493	LE SORELLE RESTAURANTE E LANCHERIA LTDA.	100040.0125	CADEIRA LIGHT 4 PES PR 9005 FM PRETO R9005	11	LIGHT	9,0000	0,0000	9,0000	195,9100	12/02/2026	0,00	309,48	23,99	110,48	0,000000	36,4019	22,5000	38,8845	RS	VENDEDOR INTERNO - 3	18/12/2014	HOTÉIS/RESTAURANTES/CAFÉ
26/01/2026	66511	MINISTERIO DA INTEGRACAO E DO DESENVOLVIMENTO REGIONAL	502019	CADEIRA REFEITORIO MATERIAL POLIPROPILENO	11	VERSATIL	73,0000	0,0000	73,0000	363,1961	26/01/2026	1555,40	1916,25	380,19	1751,17	0,000000	148,4513	0,0000	0,0000	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	03/04/2025	ORGAO PUBLICO FEDERAL
26/01/2026	66520	METALCO DO BRASIL LTDA	502024.0001	BANCO COBRA R1000 ESPECIAL HUBB PR 9005 FM	21	METALCO	3,0000	0,0000	3,0000	9121,1477	13/03/2026	0,00	3283,65	397,32	1830,06	0,000000	1291,0583	1667,9852	1499,8794	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
26/01/2026	66519	MARILIA G B LAPELUCCI	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	100,0000	27/07/2026	0,00	12,39	1,45	6,66	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	23/01/2026	
26/01/2026	66518	ANDRE DANTAS LEMOS DE ARAUJO	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	2,0000	0,0000	2,0000	968,5200	27/07/2026	0,00	240,00	28,00	128,98	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	23/01/2026	
26/01/2026	66517	CAIO NUNES	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	1,0000	1083,7800	27/07/2026	0,00	134,28	15,67	72,16	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	23/01/2026	
27/01/2026	66527	METALCO DO BRASIL LTDA	501827.0001	MESA BIRRA ESPECIAL 800 X 800 X 775 PRETO R9005 REFLORESTAMENTO CASTAN	17	BIRA	5,0000	0,0000	5,0000	1315,9545	16/03/2026	0,00	789,58	95,54	440,05	0,000000	326,3195	204,3923	107,1690	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600363.0001	BIRA A PR 9005 FM	11	BIRA	20,0000	0,0000	20,0000	436,2185	16/03/2026	0,00	1046,94	126,68	583,48	0,000000	86,5282	59,1542	56,9330	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	501435.0004	CONJUNTO METALICO ARO LIXEIRA DOHA VD 6005 FM	31	ITENS ESPECIAIS	4,0000	0,0000	4,0000	73,4882	16/03/2026	0,00	35,28	4,27	19,66	0,000000	9,0164	24,8150	19,4229	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	501772.0001	PLACA DE RESIDUOS 150 X 40 SELETIVO VD R6005 FOSC MICR	31	ITENS ESPECIAIS	4,0000	0,0000	4,0000	5,2821	16/03/2026	0,00	2,54	0,31	1,41	0,000000	0,7189	5,0000	0,8700	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	501435.0005	CONJUNTO METALICO ARO LIXEIRA DOHA VM 3005 FM	31	ITENS ESPECIAIS	4,0000	0,0000	4,0000	101,1497	16/03/2026	0,00	48,55	5,87	27,06	0,000000	9,0164	24,8150	19,4229	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	501773.0004	PLACA DE RESIDUOS 150 X 40 ORGANICO VM R3005 FOSC MICR	31	ITENS ESPECIAIS	4,0000	0,0000	4,0000	4,4615	16/03/2026	0,00	2,14	0,26	1,19	0,000000	0,7189	5,0000	0,8700	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66525	METALCO DO BRASIL LTDA	600181.0006	BICICLETARIO BIKE (100024) PT 9006 FM	30	METALCO	1,0000	0,0000	1,0000	1071,5424	24/02/2026	0,00	128,59	15,56	71,66	0,000000	210,5450	178,4100	128,4021	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600028.0041	BANCO NOALE WA - 1800 PR 9005 FM MAD REFL CASTA DECK	21	NOALE	2,0000	0,0000	2,0000	883,1854	16/03/2026	0,00	211,97	25,65	118,13	0,000000	234,8065	98,5109	94,5060	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600027.0041	BANCO NOALE WB - 1800 PR R9005 FOSC MICR MAD REFL CASTA DECK	21	NOALE	14,0000	0,0000	14,0000	1293,7565	16/03/2026	0,00	2173,54	262,99	1211,37	0,000000	326,7995	167,6015	121,8616	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600127.0019	MESA NOALE WC - 1800 PR 9005 FM MAD REFL CASTA DECK	31	NOALE	7,0000	0,0000	7,0000	1399,8004	16/03/2026	0,00	1175,84	142,28	655,33	0,000000	358,5767	187,4515	114,8972	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600518.0001	MESA NOALE WC 1200 PR 9005 FM MAD REFL CASTA DECK	31	NOALE	10,0000	0,0000	10,0000	1214,6111	16/03/2026	0,00	1457,55	176,36	812,33	0,000000	294,8883	173,8364	115,9672	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
27/01/2026	66527	METALCO DO BRASIL LTDA	600519.0001	BANCO NOALE 1210 WB PR 9005 FM MAD REFL CASTA DECK	21	NOALE	20,0000	0,0000	20,0000	1136,9893	16/03/2026	0,00	2728,80	330,18	1520,84	0,000000	263,1112	153,9864	125,5916	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
28/01/2026	66542	DOLARAME CONSULTORIA E RESEARCH LTDA	906770	COLUNA A GAS HAWORTH P/ ZODY (A28036202)	9095	ITENS DE COMPRAS	51,0000	51,0000	0,0000	0,0100	16/02/2026	0,00	0,00	0,00	0,00	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	28/01/2026	
28/01/2026	66542	DOLARAME CONSULTORIA E RESEARCH LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	51,0000	0,0000	51,0000	1899,0600	16/02/2026	0,00	11999,97	1400,06	6448,76	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	28/01/2026	
28/01/2026	66542	DOLARAME CONSULTORIA E RESEARCH LTDA	400926	COLUNA A GAS HAWORTH P/ ZODY  (8760-0108)	31	HAWORTH	51,0000	0,0000	51,0000	0,0100	16/02/2026	0,00	0,06	0,01	0,03	0,000000	0,0000	0,0000	0,0000	SP	VENDEDOR INTERNO - 4	28/01/2026	
29/01/2026	66563	METALCO DO BRASIL LTDA	600369.0005	BANCO COBRA R: 2,5M PR R9005 FOSC MICR MAD REFL CASTA DECK	21	COBRA	3,0000	0,0000	3,0000	1356,2648	17/03/2026	0,00	488,26	59,08	272,12	0,000000	213,0769	114,9951	327,8987	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66563	METALCO DO BRASIL LTDA	600368.0004	BANCO COBRA RETO 2M PR R9005 FOSC MICR MAD REFL CASTA DECK	21	COBRA	4,0000	0,0000	4,0000	1764,6470	17/03/2026	0,00	847,04	102,49	472,08	0,000000	275,1652	167,0302	411,1168	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66563	METALCO DO BRASIL LTDA	600044.0063	BEBEDOURO FONTIS DG PR R9005 FOSC MICR ETIQUETA METALCO C/FILTRO	32	FONTIS	1,0000	0,0000	1,0000	2216,6242	17/03/2026	0,00	266,00	32,19	148,25	0,000000	753,8388	252,1000	124,8795	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66558	METALCO DO BRASIL LTDA	502025	CJ. SOLDADO LUVA+BUCHA ADAPTACAO JOY 402 POLIDO	31	ITENS ESPECIAIS	16,0000	0,0000	16,0000	94,0500	10/02/2026	0,00	180,58	21,85	100,64	0,000000	128,8925	134,6094	9,5130	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66558	METALCO DO BRASIL LTDA	908233	PARAFUSO INOX ABL SXT INT M10 X 25 NT (900307)	9031	METALCO	64,0000	0,0000	64,0000	1,5000	10/02/2026	0,00	11,52	1,39	6,42	1,703500	0,0000	0,0000	0,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66563	METALCO DO BRASIL LTDA	600212.0006	LIXEIRA BRAVO COLONIAL DUPLA (100060) PR 9005 FM MAD REFL CASTA DECK	25	METALCO	5,0000	0,0000	5,0000	1133,1307	17/03/2026	0,00	679,89	82,27	378,92	0,000000	229,3023	224,8294	227,4138	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
29/01/2026	66563	METALCO DO BRASIL LTDA	600409.0003	BALIZADOR QUICK FIXO A PR 9005 FM	26	QUICK	11,0000	0,0000	11,0000	251,6047	17/03/2026	0,00	332,12	40,19	185,10	0,000000	52,7006	53,3000	36,9715	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
30/01/2026	66567	INOVE COMERCIO DE MOVEIS LTDA	501669.0003	AGILITY - PLATAFORMA 450 GR R7016 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	1445,8470	18/03/2026	0,00	173,50	20,99	96,70	0,000000	444,8110	224,7500	75,1600	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	19/12/2025	REVENDA DE MÓVEIS CORPORATIVO
30/01/2026	66567	INOVE COMERCIO DE MOVEIS LTDA	501670.0001	AGILITY - RAMPA 30 GR R7016 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	2860,4485	18/03/2026	0,00	343,25	41,53	191,31	0,000000	767,4455	283,9750	145,4190	PR	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA	19/12/2025	REVENDA DE MÓVEIS CORPORATIVO
02/02/2026	66569	SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE	501751	CADEIRA FACE ALTA ESPECIAL	11	FACE	3,0000	0,0000	3,0000	3102,7409	11/03/2026	0,00	0,00	153,59	707,42	0,000000	705,2025	40,4305	21,7047	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	29/04/2019	EMPRESAS DE ECONOMIA MISTA
02/02/2026	66570	SEST SERVICO SOCIAL DO TRANSPORTE	501751	CADEIRA FACE ALTA ESPECIAL	11	FACE	3,0000	0,0000	3,0000	3102,7420	11/03/2026	0,00	0,00	153,59	707,43	0,000000	705,2025	40,4305	21,7047	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	26/09/2024	EMPRESAS DE ECONOMIA MISTA
02/02/2026	66570	SEST SERVICO SOCIAL DO TRANSPORTE	501843	CADEIRA WEB CONTINUA ESP CROMADA PLASTICO AZUL MARINHO	11	WEB	154,0000	0,0000	154,0000	817,6658	11/03/2026	0,00	0,00	2077,69	9569,96	0,000000	66,1210	36,4815	38,7367	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	26/09/2024	EMPRESAS DE ECONOMIA MISTA
02/02/2026	66569	SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE	200036.0208	CADEIRA WIRE WORKS CANTILEVER SN AZ 4468 SLIM FIXO S/AP CAB CROMADA	11	WIRE WORKS	4,0000	0,0000	4,0000	2237,6271	11/03/2026	0,00	0,00	147,68	680,24	0,000000	194,4767	85,9674	76,5312	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	29/04/2019	EMPRESAS DE ECONOMIA MISTA
02/02/2026	66570	SEST SERVICO SOCIAL DO TRANSPORTE	200036.0208	CADEIRA WIRE WORKS CANTILEVER SN AZ 4468 SLIM FIXO S/AP CAB CROMADA	11	WIRE WORKS	8,0000	0,0000	8,0000	2237,6271	11/03/2026	0,00	0,00	295,37	1360,48	0,000000	194,4767	85,9674	76,5312	DF	PREMIUM MOVEIS PARA ESCRITORIO LTDA	26/09/2024	EMPRESAS DE ECONOMIA MISTA
03/02/2026	66575	AGAVE MOVEIS E DECORACOES LTDA	401252.0010	MESA DE PING PONG CHARLIE AM 1021 FM AM 1021 FM	17	CHARLIE	1,0000	0,0000	1,0000	8123,9293	23/03/2026	0,00	1004,12	121,50	559,63	0,000000	1437,1964	1867,4000	282,7700	PR	AGAVE MOVEIS E DECORACOES LTDA	03/02/2026	DISTRIBUIDOR AUTORIZADO BLACK
03/02/2026	66582	METALCO DO BRASIL LTDA	502029.0001	COMPLEMENTO ABRIGO CONBO GR 7016 FM	31	ITENS ESPECIAIS	1,0000	0,0000	1,0000	10845,8628	16/03/2026	0,00	1301,52	157,48	725,37	0,000000	2173,6908	3188,1814	190,3110	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
03/02/2026	66578	METALCO DO BRASIL LTDA	600187.0033	LIXEIRA SPENCER (100034) GR R7016 FOSC MICR GR R7016 FOSC MICR	25	METALCO	2,0000	0,0000	2,0000	818,9440	11/03/2026	0,00	196,55	23,78	109,54	0,000000	148,6952	116,0950	151,8544	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
03/02/2026	66579	METALCO DO BRASIL LTDA	600181.0004	BICICLETARIO BIKE (100024) GR 7016 FM	30	METALCO	8,0000	0,0000	8,0000	1071,7653	18/03/2026	0,00	1028,91	124,50	573,44	0,000000	210,5450	178,4100	128,4021	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
05/02/2026	66605	SITMED EQUIPAMENTOS MEDICOS LTDA	100328.0013	APOIO PLASTICO PARLA PRETO-01	31	PARLA	1050,0000	0,0000	1050,0000	15,5672	27/02/2026	0,00	1961,49	237,34	1093,19	0,000000	4,0895	0,0000	1,7668	RS	VENDEDOR INTERNO - 3	11/08/2016	OUTRAS INDUSTRIAS
05/02/2026	66588	ROQUE PETRONI DO BRASIL PROJETOS IMOBILIARIOS LTDA	501671.0003	AGILITY - TUNEL GR R7016 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	4900,2480	06/03/2026	376,48	617,43	64,45	296,88	0,000000	959,2988	360,7500	122,0580	SP	VENDEDOR INTERNO - 3	05/02/2026	CONSTRUTORAS/INCORPORADORAS
05/02/2026	66588	ROQUE PETRONI DO BRASIL PROJETOS IMOBILIARIOS LTDA	501747.0003	AGILITY - RAMPA 15 GR R7016 FOSC MICR	31	AGILITY	1,0000	0,0000	1,0000	5353,4790	06/03/2026	411,30	674,54	70,42	324,34	0,000000	1385,3228	394,2250	155,7720	SP	VENDEDOR INTERNO - 3	05/02/2026	CONSTRUTORAS/INCORPORADORAS
05/02/2026	66589	SUB-CONDOMINIO EDIFICIO SAO LUIS DE GONZAGA	600041.0021	BICICLETARIO OPEN BR R9010 FOSC MICR S/ ILUM	30	OPEN	18,0000	0,0000	18,0000	1472,6026	31/03/2026	2036,50	3339,86	348,65	1605,92	0,000000	96,8539	274,1615	68,9581	SP	VENDEDOR INTERNO - 3	05/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
05/02/2026	66589	SUB-CONDOMINIO EDIFICIO SAO LUIS DE GONZAGA	600472.0001	BICICLETARIO VERTICAL BR R9010 FOSC MICR	30	FABIUS	2,0000	0,0000	2,0000	5448,0785	31/03/2026	837,14	1372,92	143,32	660,14	0,000000	404,3189	479,8800	406,1610	SP	VENDEDOR INTERNO - 3	05/02/2026	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
06/02/2026	66624	LEGNA REPRESENTACAO COMERCIAL LTDA	600009.0025	BANCO BOJON WB GR 7016 FM MAD REFL CASTA DECK	21	BOJON	6,0000	0,0000	6,0000	1817,4856	20/03/2026	0,00	763,34	167,34	770,76	0,000000	351,3889	130,0755	312,2406	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
06/02/2026	66624	LEGNA REPRESENTACAO COMERCIAL LTDA	600449.0003	BANCO CASTEO BREAK W 1880 GR 7016 FM MAD REFL CASTA DECK	21	CASTEO	17,0000	0,0000	17,0000	2216,7822	20/03/2026	0,00	2637,97	578,28	2663,60	0,000000	442,2200	288,8107	359,3550	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
06/02/2026	66614	3 REIS COMERCIO E SERVICOS LTDA	600451.0002	LIXEIRA BLOCO PR R9005 FOSC MICR	25	OUTROS	4,0000	0,0000	4,0000	1527,3240	30/03/2026	0,00	733,12	88,71	408,59	0,000000	90,8722	95,1000	136,5322	RJ	SISTEMAS RJB REPRESENTACOES LTDA	06/02/2026	REVENDA OUTROS
06/02/2026	66627	METALCO DO BRASIL LTDA	600391.0002	BANCO BREAK TIME WA GR 7016 FM	32	FONTIS	96,0000	0,0000	96,0000	471,0349	20/03/2026	0,00	5426,38	656,58	3024,27	0,000000	93,1204	41,5113	111,1590	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66622	METALCO DO BRASIL LTDA	500929	CONJ MESA RETANG C/BANCOS FIXOS ARCOS DOURADOS (901986)	36	ITENS ESPECIAIS	1,0000	0,0000	1,0000	2791,6759	13/03/2026	0,00	335,01	40,54	186,71	0,000000	908,9460	274,5460	150,7300	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66620	METALCO DO BRASIL LTDA	600408.0007	MESA AIR CIRCLE A PR 9005 FM MR 8017 FM	17	MESA	5,0000	0,0000	5,0000	2965,5961	06/04/2026	0,00	1779,38	215,30	991,69	0,000000	734,8688	414,6000	266,8984	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66620	METALCO DO BRASIL LTDA	502021.0001	BANCO COBRA ESPECIAL R5800 GR 7016 FM MAD REFL CASTA DECK	21	METALCO	3,0000	0,0000	3,0000	4223,0841	06/04/2026	0,00	1520,33	183,96	847,32	0,000000	728,8611	336,4755	980,9836	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66620	METALCO DO BRASIL LTDA	502026.0001	BANCO ATOLLO - 1500 GR 7016 FM MAD REFL CASTA DECK	21	METALCO	1,0000	0,0000	1,0000	2397,9861	06/04/2026	0,00	287,76	34,82	160,38	0,000000	408,8502	543,9725	466,5995	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66620	METALCO DO BRASIL LTDA	502027.0001	BANCO ATOLLO - 2200 GR 7016 FM MAD REFL CASTA DECK	21	METALCO	1,0000	0,0000	1,0000	3281,0449	06/04/2026	0,00	393,73	47,64	219,44	0,000000	495,6274	662,3262	543,6804	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66620	METALCO DO BRASIL LTDA	502028.0001	BANCO ATOLLO - 3000 GR 7016 FM MAD REFL CASTA DECK	21	METALCO	1,0000	0,0000	1,0000	5114,0816	06/04/2026	0,00	613,70	74,26	342,03	0,000000	756,7329	1222,7740	779,1613	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66621	METALCO DO BRASIL LTDA	600225.0016	BANCO HARRIS 1800 C/ENCOSTO CZ 9007 FM MAD REFL CASTA DECK	21	METALCO	6,0000	0,0000	6,0000	2237,8903	25/03/2026	0,00	1611,30	194,96	898,02	0,000000	721,5276	163,0332	199,7696	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66621	METALCO DO BRASIL LTDA	600217.0009	LIXEIRA BOX WOOD 100 L (100190) CZ 9007 FM MAD REFL CASTA DECK	25	METALCO	4,0000	0,0000	4,0000	1698,2985	25/03/2026	0,00	815,19	98,64	454,33	0,000000	314,3309	344,7830	194,8177	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
06/02/2026	66623	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	25	METALCO	1,0000	0,0000	1,0000	1288,3522	23/02/2026	0,00	154,60	18,71	86,17	0,000000	260,3219	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
