Emissão	Nota	Cliente	Razão social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas Acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família de itens	Linha de itens - Descrição (Linha)	Custo MO	Preço de custo	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF Destino	Data de emissão pedido	Grupo de clientes	Família de clientes	Cliente - Data de cadastro	Representante - Razão social (Representante)	Nota (Série)
25/02/2026	7451	1133	CONDOMINIO FLORIANOPOLIS SHOPPING CENTER	100158.0004	LIXEIRA SPENCER RETANGULAR BG R1013 FOSC MICR	1034,9490	45,0000	46572,71	0,00	0,00	0,00	5868,16	2907,72	631,28	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	0,0000	0,000000	0,0000	688,0622	SANTA CATARINA	232,86	2445,07	19/12/2025	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	15/12/2023	VENDEDOR INTERNO - 3	1
25/02/2026	7455	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300110.0003	BANCO STONE G CT CZ HIDROR	3249,0499	8,0000	25992,40	0,00	0,00	0,00	3119,09	1639,60	355,97	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	290,3000	0,000000	0,0000	1145,6144	SANTA CATARINA	129,96	1299,62	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7455	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300199.0002	BANCO NOVA RECIFE P CT CZ HIDROR	512,0472	4,0000	2048,19	0,00	0,00	0,00	245,78	129,20	28,05	0,00	PRODUTOS DE CONCRETO	BANCO	ITENS ESPECIAIS	MOBILIARIO URBANO	126,4000	0,000000	0,0000	93,4425	SANTA CATARINA	0,00	102,41	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7455	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300200.0002	BANCO NOVA RECIFE M CT CZ HIDROR	913,1114	4,0000	3652,45	0,00	0,00	0,00	438,29	230,40	50,02	0,00	PRODUTOS DE CONCRETO	BANCO	ITENS ESPECIAIS	MOBILIARIO URBANO	139,4500	0,000000	0,0000	148,1263	SANTA CATARINA	18,26	182,62	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7452	1615	GIORDANI TURISMO LTDA	100034.0056	LIXEIRA SPENCER ACO CORTEIN ACO CORTEIN	1304,2798	2,0000	2608,56	0,00	0,00	0,00	465,63	162,86	35,36	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	0,0000	0,000000	0,0000	720,6700	RIO GRANDE DO SUL	216,51	0,00	19/01/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	21/10/2025	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
25/02/2026	7450	1045	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500436.0004	BANCO STONE P FIBRA BRANCO R9010	3703,5009	2,0000	7407,00	0,00	152,69	0,00	529,18	534,32	116,00	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	MOBILIARIO URBANO	10,0000	0,000000	0,0000	2324,4325	PARA	0,00	0,00	20/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	28/07/2023	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	1
25/02/2026	7450	1045	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500437.0002	BANCO STONE M FIBRA BRANCO R9010	4711,8753	2,0000	9423,75	0,00	194,26	0,00	673,26	679,80	147,59	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	MOBILIARIO URBANO	10,0000	0,000000	0,0000	3014,8993	PARA	0,00	0,00	20/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	28/07/2023	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	1
25/02/2026	7450	1045	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500438.0005	BANCO STONE G FIBRA BRANCO R9010	6449,5827	1,0000	6449,58	0,00	132,96	0,00	460,78	465,25	101,01	0,00	OUTROS	OUTROS	STONE	MOBILIARIO URBANO	10,0000	0,000000	0,0000	4055,3662	PARA	0,00	0,00	20/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	28/07/2023	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	1
25/02/2026	7457	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300128.0003	BANCO ONDA A CT CZ HIDROR	2056,5900	15,0000	30848,85	0,00	0,00	0,00	3701,86	1945,95	422,48	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	186,0900	0,000000	0,0000	831,7843	SANTA CATARINA	154,24	1542,44	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7458	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300128.0003	BANCO ONDA A CT CZ HIDROR	2056,5900	6,0000	12339,54	0,00	0,00	0,00	1480,74	778,38	168,99	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	186,0900	0,000000	0,0000	831,7843	SANTA CATARINA	61,69	616,98	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7458	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300129.0004	BANCO ONDA C RETO CT CZ HIDROR	1929,8600	25,0000	48246,50	0,00	0,00	0,00	5789,58	3043,39	660,74	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	185,3000	0,000000	0,0000	878,5047	SANTA CATARINA	241,23	2412,33	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
25/02/2026	7458	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300139.0001	FLOREIRA ONDA F RETA CT CZ HIDROR	1998,9500	2,0000	3997,90	0,00	0,00	0,00	479,75	252,19	54,75	0,00	PRODUTOS DE CONCRETO	FLOREIRA	ONDA	MOBILIARIO URBANO	205,3350	0,000000	0,0000	874,0873	SANTA CATARINA	19,98	199,90	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	200015.0010	BANCO IDEA L C - 1800MM COM ENCOSTO PR R9005 FOSC MICR CASTA DECK	7266,6530	4,0000	29066,61	0,00	0,00	0,00	5101,92	1821,32	395,42	0,00	PRODUTOS EM MADEIRA	BANCO	IDEA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1877,0175	RIO GRANDE DO SUL	9388,52	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	100190.0024	LIXEIRA BOX WOOD B - 100 L PR 9005 FM MAD REFL CASTA DECK	3969,7453	3,0000	11909,24	0,00	0,00	0,00	2125,80	743,54	161,43	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	929,9933	RIO GRANDE DO SUL	3846,68	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300124.0003	BANCO STONE P CT CZ VERNIZ	3992,0159	3,0000	11976,05	0,00	0,00	0,00	2035,93	755,45	164,01	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	193,7300	0,000000	0,0000	496,1992	RIO GRANDE DO SUL	3868,26	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300125.0003	BANCO STONE M CT CZ VERNIZ	4631,5866	1,0000	4631,59	0,00	0,00	0,00	787,37	292,16	63,43	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	233,7400	0,000000	0,0000	869,8750	RIO GRANDE DO SUL	1496,00	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300013.0004	FLOREIRA CLASSICA 570 CT CZ VERNIZ	1334,7972	9,0000	12013,17	0,00	0,00	0,00	2042,24	757,79	164,52	0,00	PRODUTOS DE CONCRETO	FLOREIRA	CLASSICA	MOBILIARIO URBANO	221,2550	0,000000	0,0000	69,9341	RIO GRANDE DO SUL	3880,25	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7462	1661	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300017.0004	FLOREIRA CRISTINA A 1500 X 560 CT CZ VERNIZ	3621,1622	3,0000	10863,49	0,00	0,00	0,00	1846,79	685,27	148,78	0,00	PRODUTOS DE CONCRETO	FLOREIRA	CRISTINA	MOBILIARIO URBANO	271,0125	0,000000	0,0000	464,4589	RIO GRANDE DO SUL	3508,91	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
26/02/2026	7461	1669	J P RICHTER PARTICIPACOES LTDA	300096.0006	BANCO VENEZIA 1900 MM CT CZ HIDROR	1357,5690	4,0000	5430,28	0,00	0,00	0,00	923,15	342,54	74,37	0,00	PRODUTOS DE CONCRETO	BANCO	VENEZIA	MOBILIARIO URBANO	206,8000	0,000000	0,0000	201,5304	RIO GRANDE DO SUL	27,15	0,00	23/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	23/01/2026	VENDEDOR INTERNO - 3	1
26/02/2026	7461	1669	J P RICHTER PARTICIPACOES LTDA	100024.0012	BICICLETARIO BIKE PT R9006 FOSC MICR	2140,7760	1,0000	2140,78	0,00	0,00	0,00	382,13	133,66	29,02	0,00	PRODUTOS DE ACO	BICICLETARIO	BIKE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	942,9500	RIO GRANDE DO SUL	10,70	0,00	23/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	23/01/2026	VENDEDOR INTERNO - 3	1
26/02/2026	7464	784	INFINITI MOBILIARIO CORPORATIVO LTDA	300006.0016	BALIZADOR BOLA CT BC VERNIZ S/ FIX C/EMB	351,2768	2,0000	702,55	0,00	0,00	0,00	49,18	49,66	10,78	0,00	PRODUTOS DE CONCRETO	BALIZADOR	BOLA	MOBILIARIO URBANO	49,5000	0,000000	0,0000	95,9492	ESPIRITO SANTO	0,00	0,00	06/02/2026	REVENDA	DISTRIBUIDOR AUTORIZADO GOLD	05/01/2022	LE MONDE MOBILIARIOS INTELIGENTES LTDA	1
02/03/2026	7468	13	OMP DO BRASIL	500762.0005	BASE NOVA MESA CONCRETUM CT BC HIDROREP.	217,0810	2,0000	434,16	0,00	0,00	0,00	52,10	29,04	6,30	0,00	PRODUTOS DE ACO	ESPECIAIS	ITENS ESPECIAIS	MOBILIARIO URBANO	78,4800	0,000000	0,0000	94,3107	RIO GRANDE DO SUL	0,00	0,00	23/01/2026	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
06/03/2026	7474	1691	MELNICK EVEN PITANGUEIRA EMPREENDIMENTO IMOBILIARIO SPE LTDA.	300110.0001	BANCO STONE G CT BC HIDROR	8030,0972	2,0000	16060,19	0,00	0,00	0,00	2730,23	1013,08	219,94	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	290,3000	0,000000	0,0000	1734,5810	RIO GRANDE DO SUL	80,30	0,00	20/02/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	20/02/2026	VENDEDOR INTERNO - 3	1
09/03/2026	7478	1672	CRH REALTY ADMINISTRACAO DE IMOVEIS PROPRIOS LTDA	100034.0058	LIXEIRA SPENCER GR R7016 FOSC MICR GR R7016 FOSC MICR	1646,3472	2,0000	3292,69	0,00	0,00	0,00	414,88	205,58	44,63	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	0,0000	0,000000	0,0000	720,6700	SANTA CATARINA	16,46	172,87	30/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/01/2026	VENDEDOR INTERNO - 3	1
09/03/2026	7476	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300006.0017	BALIZADOR BOLA CT BC VERNIZ C/ FIX C/EMB	650,0000	99,0000	64350,00	0,00	0,00	0,00	4504,50	3753,54	814,91	0,00	PRODUTOS DE CONCRETO	BALIZADOR	BOLA	MOBILIARIO URBANO	49,5000	0,000000	0,0000	115,1152	ALAGOAS	12870,00	9708,81	24/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
09/03/2026	7476	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	300041.0003	BALIZADOR CUBO CT BC	847,0000	28,0000	23716,00	0,00	0,00	0,00	1660,12	1383,35	300,33	0,00	PRODUTOS DE CONCRETO	BALIZADOR	CUBO	MOBILIARIO URBANO	143,1000	0,000000	0,0000	268,8850	ALAGOAS	4743,20	3578,15	24/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
09/03/2026	7476	1370	FUNDO DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANIZACAO	200071.0006	BANCO YOO PARA MESA DE JOGOS GR 7016 FM MAD REFL CASTA DECK	1179,6610	9,0000	10616,95	0,00	0,00	0,00	767,34	613,19	133,13	0,00	PRODUTOS EM MADEIRA	BANCO	YOO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	253,0583	ALAGOAS	2123,39	1653,89	24/02/2026	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	19/11/2024	ESCRITEC COMERCIO E SERVICOS LTDA	1
10/03/2026	7479	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	100189.0031	LIXEIRA BOX WOOD A - 50L ACO CORTEIN MAD REFL INCOL UV GLASS	2051,7886	34,0000	69760,81	0,00	0,00	0,00	8789,86	4355,45	945,59	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1131,2967	SANTA CATARINA	348,80	3662,44	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7479	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300088.0006	BANCO RIVOLA CT CZ HIDROR	1765,3806	2,0000	3530,76	0,00	0,00	0,00	423,69	222,72	48,35	0,00	PRODUTOS DE CONCRETO	BANCO	RIVOLA	MOBILIARIO URBANO	323,3500	0,000000	0,0000	716,7284	SANTA CATARINA	17,65	176,54	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7479	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	200067.0009	MESA AIR L CORTEIN MAD REFL INCO UV GL	7652,6016	4,0000	30610,41	0,00	0,00	0,00	3792,63	1918,05	416,42	0,00	PRODUTOS EM MADEIRA	MESA	AIR/PIC NIC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	4972,7000	SANTA CATARINA	153,05	1580,26	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7479	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300172.0003	BANCO FLO C/ ASSENTO DE MADEIRA CT CZ HIDROR	2607,7500	6,0000	15646,50	0,00	0,00	0,00	1877,58	986,98	214,28	0,00	PRODUTOS DE CONCRETO	BANCO	PRODUTOS EXCLUSIVOS	MOBILIARIO URBANO	236,2500	0,000000	0,0000	1158,2771	SANTA CATARINA	78,23	782,33	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7481	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300088.0006	BANCO RIVOLA CT CZ HIDROR	1765,3806	9,0000	15888,43	0,00	0,00	0,00	1906,61	1002,24	217,59	0,00	PRODUTOS DE CONCRETO	BANCO	RIVOLA	MOBILIARIO URBANO	323,3500	0,000000	0,0000	716,7284	SANTA CATARINA	79,44	794,42	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7479	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	100038.0014	BICICLETARIO GUARDIA CORTEIN	755,9714	6,0000	4535,83	0,00	0,00	0,00	571,51	283,19	61,48	0,00	PRODUTOS DE ACO	BICICLETARIO	GUARDIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	372,8483	SANTA CATARINA	22,67	238,13	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7480	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300172.0003	BANCO FLO C/ ASSENTO DE MADEIRA CT CZ HIDROR	2866,7900	4,0000	11467,16	0,00	0,00	0,00	1376,06	723,35	157,04	0,00	PRODUTOS DE CONCRETO	BANCO	PRODUTOS EXCLUSIVOS	MOBILIARIO URBANO	236,2500	0,000000	0,0000	1158,2771	SANTA CATARINA	57,33	573,36	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7480	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300127.0010	BANCO ONDA B MAD REFL INCO UV GL CT CZ HIDROR	3656,7300	4,0000	14626,92	0,00	0,00	0,00	1755,23	922,67	200,32	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	186,0900	0,000000	0,0000	1457,7737	SANTA CATARINA	73,13	731,35	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7482	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300131.0002	FLOREIRA ONDA FC CT CZ HIDROR	1936,7900	4,0000	7747,16	0,00	0,00	0,00	929,66	488,69	106,10	0,00	PRODUTOS DE CONCRETO	FLOREIRA	ONDA	MOBILIARIO URBANO	234,2600	0,000000	0,0000	821,9466	SANTA CATARINA	38,73	387,36	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7482	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300088.0006	BANCO RIVOLA CT CZ HIDROR	2500,9600	4,0000	10003,84	0,00	0,00	0,00	1200,46	631,04	137,00	0,00	PRODUTOS DE CONCRETO	BANCO	RIVOLA	MOBILIARIO URBANO	323,3500	0,000000	0,0000	716,7284	SANTA CATARINA	50,01	500,19	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7482	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300127.0010	BANCO ONDA B MAD REFL INCO UV GL CT CZ HIDROR	3656,7300	9,0000	32910,57	0,00	0,00	0,00	3949,27	2076,00	450,71	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	186,0900	0,000000	0,0000	1457,7737	SANTA CATARINA	164,55	1645,53	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
10/03/2026	7482	1666	VOKKAN RESERVA II URBANISMO SPE LTDA	300130.0010	BANCO ONDA E MAD REFL INCO UV GL CT CZ HIDROR	3196,1100	5,0000	15980,55	0,00	0,00	0,00	1917,67	1008,05	218,85	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	189,0500	0,000000	0,0000	1407,2026	SANTA CATARINA	79,90	799,03	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	19/01/2026	VENDEDOR INTERNO - 3	1
12/03/2026	7488	1201	ASSOCIACAO BENEFICENTE E EDUCACIONAL DE 1858	500923.0001	BANCO COBRA R1000 ESPECIAL HUBB PR R9005 FOSC MICR MAD REFL CASTA DECK	31297,7386	3,0000	93893,22	0,00	0,00	0,00	16480,61	5883,36	1277,31	0,00	PRODUTOS EM MADEIRA	BANCO	ITENS ESPECIAIS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	171,0625	RIO GRANDE DO SUL	31735,90	0,00	23/01/2026	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	14/03/2024	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
12/03/2026	7487	1676	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	400006.0002	CONJ MESA RETA C/BANCOS ESTRU PINTADA E FIBRA CELULOSICA	3021,5500	1,0000	3021,55	0,00	0,00	0,00	218,38	213,04	46,25	0,00	PRODUTOS DE ACO	CONJUNTO MESA-ASSENTO	ARCOS DOURADOS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2456,6712	MATO GROSSO DO SUL	0,00	0,00	05/02/2026	CONSUMIDOR FINAL	REDES NACIONAIS	05/02/2026	METALCO DO BRASIL LTDA	1
13/03/2026	7489	13	OMP DO BRASIL	900084	ETIQUETA DE ALUMINIO METALCO 60 X 12 MM	2,4971	600,0000	1498,26	0,00	0,00	0,00	179,79	100,20	21,75	0,00	OUTROS COMPONENTES	ETIQUETAS	COMPRAS	MOBILIARIO URBANO	0,0000	2,401400	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	13/03/2026	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
13/03/2026	7489	13	OMP DO BRASIL	900420	ETIQUETA ADESIVA METALCO REDONDA 36MM	2,8475	250,0000	711,88	0,00	0,00	0,00	85,43	47,61	10,34	0,00	OUTROS COMPONENTES	ETIQUETAS	COMPRAS	MOBILIARIO URBANO	0,0000	2,377000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	13/03/2026	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
17/03/2026	7493	1656	V. FAIR TRADE COMERCIO E EXPORTACAO DE CALCADOS E ACESSORIOS LTDA	100028.0012	BANCO LIBRE SETOR CONCAVO GR R7016 FOSC MICR PE ARC GR R7016 FOSC MICR	13600,6970	2,0000	27201,39	0,00	0,00	0,00	3370,25	1811,17	393,21	0,00	PRODUTOS DE ACO	BANCO	LIBRE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2679,5400	SAO PAULO	0,00	0,00	06/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	06/01/2026	METALCO DO BRASIL LTDA	1
17/03/2026	7493	1656	V. FAIR TRADE COMERCIO E EXPORTACAO DE CALCADOS E ACESSORIOS LTDA	100028.0013	BANCO LIBRE SETOR CONVEXO GR R7016 FOSC MICR PE ARC GR R7016 FOSC MICR	13600,6970	2,0000	27201,39	0,00	0,00	0,00	3370,25	1811,17	393,21	0,00	PRODUTOS DE ACO	BANCO	LIBRE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	4257,8650	SAO PAULO	0,00	0,00	06/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	06/01/2026	METALCO DO BRASIL LTDA	1
17/03/2026	7494	1697	IMPORTADORA Y COMERCIALIZADORA BROWN S.A.	500955	BANCO CHILE 400	1175,0100	1,0000	1175,01	0,00	0,00	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	MESA	ITENS ESPECIAIS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1034,0100	CHILE	5,87	0,00	10/03/2026	CONSUMIDOR FINAL		10/03/2026	VENDEDOR INTERNO - 3	1
17/03/2026	7494	1697	IMPORTADORA Y COMERCIALIZADORA BROWN S.A.	500956	BANCO COM FLOREIRA CHILE 1400	3451,6000	1,0000	3451,60	0,00	0,00	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	MESA	ITENS ESPECIAIS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	3037,4000	CHILE	17,25	0,00	10/03/2026	CONSUMIDOR FINAL		10/03/2026	VENDEDOR INTERNO - 3	1
18/03/2026	7497	1671	FUNDACAO GETULIO VARGAS	100024.0004	BICICLETARIO BIKE GR R7016 FOSC MICR	2733,0625	8,0000	21864,50	0,00	0,00	0,00	2754,93	1452,33	315,31	0,00	PRODUTOS DE ACO	BICICLETARIO	BIKE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	943,1512	RIO DE JANEIRO	8483,42	0,00	02/02/2026	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	27/01/2026	SISTEMAS RJB REPRESENTACOES LTDA	1
20/03/2026	7502	1626	MOLBOR - INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA LTDA	100006.0010	FLOREIRA DAHLIA 1200X750 AZ R5010 FOSC MICR	3474,1809	2,0000	6948,36	0,00	0,00	0,00	833,80	464,71	100,89	0,00	PRODUTOS DE ACO	FLOREIRA	DAHLIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	3301,8150	SAO PAULO	0,00	0,00	04/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	04/11/2025	ROGER CONTE MOBILIARIO CORPORATIVO	1
20/03/2026	7502	1626	MOLBOR - INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA LTDA	100001.0013	FLOREIRA DAHLIA 950X980 CZ R7012 FOSC MICR	2851,1467	5,0000	14255,73	0,00	0,00	0,00	1710,69	953,42	206,99	0,00	PRODUTOS DE ACO	FLOREIRA	DAHLIA	MOBILIARIO URBANO	1,2500	0,000000	0,0000	2650,1780	SAO PAULO	0,00	0,00	04/11/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	04/11/2025	ROGER CONTE MOBILIARIO CORPORATIVO	1
