Data de emissão	Nota	Cliente	Razão Social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família	Linha	Custo MO	Custo Revenda	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF DEST	Data do Pedido	Grupo de clientes	Família de clientes	Data de cad. clie.	Representante - Razão social (Representante)
05/02/2026	94404	5734	METALCO DO BRASIL LTDA	600168.0012	BICICLETARIO SPYRA 6 (100010) LARANJA R2004	1062,5957	2,0000	2125,19	0,00	0,00	0,00	255,03	142,13	30,86	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	109,4106	0,000000	120,0000	282,6306	RIO GRANDE DO SUL	0,00	0,00	20/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
05/02/2026	94405	5734	METALCO DO BRASIL LTDA	600167.0028	LIXEIRA BRAVO SIMPLES (100009) CST PERF. C/COB BR 9010 FM BR 9010 FM P	883,4500	1,0000	883,45	0,00	0,00	0,00	106,02	59,08	12,83	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	137,3184	0,000000	136,9921	156,9244	RIO GRANDE DO SUL	0,00	0,00	19/12/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
05/02/2026	94395	7143	LAVVI CAPRI EMPREENDIMENTOS IMOBILIARIOS LTDA.	600044.0049	BEBEDOURO FONTIS DG CZ R7012 FOSC MICR ETIQUETA CITY C/FILTRO	3489,7440	1,0000	3489,74	0,00	0,00	0,00	439,71	211,43	45,90	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	SAO PAULO	0,00	268,11	13/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	13/01/2026	GBSP REPRESENTACOES LTDA
06/02/2026	94417	7137	CONDOMINIO HORIZONTAL RESIDENCIAL DELTAVILLE I	600068.0019	LIXEIRA ELISEO CORTEIN	1314,8347	1,0000	1314,83	0,00	0,00	0,00	165,67	77,56	16,84	0,00	MOBILIARIO URBANO	LIXEIRA	ELISEO	MOBILIARIO URBANO	171,0608	0,000000	160,7000	161,6305	PARANA	0,00	128,62	18/12/2025	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	18/12/2025	AGAVE MOVEIS E DECORACOES LTDA
06/02/2026	94417	7137	CONDOMINIO HORIZONTAL RESIDENCIAL DELTAVILLE I	600044.0071	BEBEDOURO FONTIS DG ACO CORTEIN ETIQUETA CITY C/FILTRO	2357,8335	1,0000	2357,83	0,00	0,00	0,00	297,09	139,09	30,20	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	PARANA	0,00	230,66	18/12/2025	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	18/12/2025	AGAVE MOVEIS E DECORACOES LTDA
06/02/2026	94413	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	2060,0000	2472,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
09/02/2026	94435	1113	LE SORELLE RESTAURANTE E LANCHERIA LTDA.	100040.0125	CADEIRA LIGHT 4 PES PR 9005 FM PRETO R9005	195,9100	9,0000	1763,19	0,00	0,00	0,00	309,48	110,48	23,99	0,00	MOBILIARIO CORPORATIVO	CADEIRA	LIGHT	VERSATIL	38,8845	0,000000	22,5000	36,4019	RIO GRANDE DO SUL	8,81	0,00	23/01/2026	CONSUMIDOR FINAL	HOTÉIS/RESTAURANTES/CAFÉ	18/12/2014	VENDEDOR INTERNO - 3
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	402289	KIT  DE FIXACAO POSTE DE 3 A 6 METROS	12,0120	6,0000	72,07	0,00	3,24	0,00	5,27	5,32	1,16	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	69,1583	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600542.0001	CORTO 2BLSB12 3K S/CF S/DP CZ 9007 FM	1421,7560	1,0000	1421,76	0,00	63,98	0,00	104,00	105,01	22,80	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	78,1700	0,000000	48,6000	609,4396	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600541.0001	AXESS 2BLSB12 3K S/CF S/DP CZ 9007 FM	1015,7840	1,0000	1015,78	0,00	45,71	0,00	74,30	75,03	16,29	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	33,2500	0,000000	168,0000	366,9734	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600549.0001	OXYA 4BLSB12 3K S/CF S/DP CZ 9007 FM	1325,1280	1,0000	1325,13	0,00	59,63	0,00	96,93	97,88	21,25	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	33,2500	0,000000	42,4000	663,1394	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600548.0001	LINK 3BLSB12 3K S/CF S/DP CZ 9007 FM	968,4200	1,0000	968,42	0,00	43,58	0,00	70,84	71,53	15,53	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	33,2500	0,000000	64,0000	442,4774	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600573.0001	POSTE XEON CONICO RETO CZ R9007 3M FLG C/JANELA DE INSP.	351,0040	1,0000	351,00	0,00	15,80	0,00	25,68	25,93	5,63	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	718,6359	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600571.0001	POSTE OXYA CILINDRICO RETO CZ R9007 3M FLG C/JNL INSP. FIX.INF. A TOPO	514,1480	1,0000	514,15	0,00	23,14	0,00	37,61	37,98	8,24	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	714,6859	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600558.0001	POSTE CORTO CILINDRICO RETO CZ R9007 3M FLG C/JAN.INSP. BR SIMPLES FLO	512,2320	1,0000	512,23	0,00	23,05	0,00	37,47	37,83	8,21	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	984,8259	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600569.0001	POSTE LINK CILINDRICO RETO CZ R9007 3M FLG C/JANELA DE INSPECAO	420,1280	1,0000	420,13	0,00	18,91	0,00	30,73	31,03	6,74	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	714,6859	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600556.0001	POSTE AXESS CILINDRICO RETO CZ R9007 3M FLG C/JANELA INSP.	420,1280	1,0000	420,13	0,00	18,91	0,00	30,73	31,03	6,74	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	714,6859	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600554.0001	POSTE AXEL CINZA R9007	1118,6600	1,0000	1118,66	0,00	50,34	0,00	81,83	82,62	17,94	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	MOBILIARIO URBANO	0,0000	0,000000	0,0000	714,6859	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600540.0001	AXEL 3K S/CF S/DP CZ 9007 FM	1439,3560	1,0000	1439,36	0,00	64,77	0,00	105,29	106,31	23,08	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	33,2500	0,000000	22,5000	752,9954	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94449	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	600550.0001	XEON 2 S/CF S/DP CZ 9007 FM	539,8680	3,0000	1619,60	0,00	72,88	0,00	118,47	119,62	25,97	0,00	MOBILIARIO URBANO	LUMINARIA	ECLATEC	ECLATEC	33,2500	0,000000	21,4400	248,7254	PERNAMBUCO	0,00	0,00	02/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
10/02/2026	94448	3810	BRAM OFFSHORE TRANSPORTES MARITIMOS LTDA	200035.2278	CADEIRA WIRE WORKS S/AP CAB PR 9005 FM SLIM PP JD700 NY NY D50MM CP PR	916,9860	50,0000	45849,30	0,00	0,00	0,00	5680,73	2591,56	562,64	0,00	MOBILIARIO CORPORATIVO	CADEIRA	WIRE WORKS	CORPORATIVO	62,6109	0,000000	10,1624	255,5895	RIO DE JANEIRO	1742,27	5000,98	10/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	18/10/2019	MAIA MOVEIS DE ESCRITORIOS LTDA
10/02/2026	94446	5734	METALCO DO BRASIL LTDA	600117.0036	BEBEDOURO FONTIS A GR 7016 FM ETQ METLC C/FILTRO	1575,9746	3,0000	4727,92	0,00	0,00	0,00	567,36	316,20	68,65	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	114,0219	0,000000	220,9000	459,5202	RIO GRANDE DO SUL	0,00	0,00	20/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
10/02/2026	94440	6555	MIGRATIO GESTAO E COMERCIALIZACAO DE ENERGIA ELETRICA LTDA.	501732	ENERGIA ELETRICA	349,9500	3,3170	1160,78	0,00	0,00	0,00	0,00	88,22	19,15	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,0000	0,000000	0,0000	16,1353	SAO PAULO	0,00	0,00	19/04/2012	CONSUMIDOR FINAL		12/12/2023	VENDEDOR INTERNO - 1
11/02/2026	94463	5734	METALCO DO BRASIL LTDA	600227.0009	BANCO IDEA T 1800MM S/ENCOSTO (200008) CZ 9007 FM MAD REFL CASTA DECK	3929,3800	1,0000	3929,38	0,00	0,00	0,00	471,53	262,80	57,05	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	208,3920	0,000000	580,8937	847,8171	RIO GRANDE DO SUL	0,00	0,00	19/12/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
11/02/2026	94463	5734	METALCO DO BRASIL LTDA	501421.0001	ASSENTO INTEIRO MADEIRA DEMETRA 1800 MAD REFL CASTA DECK	718,2400	3,0000	2154,72	0,00	0,00	0,00	258,57	144,11	31,29	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	79,7450	0,000000	62,0876	195,7237	RIO GRANDE DO SUL	0,00	0,00	19/12/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
12/02/2026	94468	4432	TONET ESTRUTURAS DE CONCRETO EIRELI	200476	CADEIRA HAWORTH ZODY TASK (DOW) PRETA, BASE METALLIC SILVER	1162,2276	1,0000	1162,23	0,00	0,00	0,00	204,00	72,83	15,81	0,00	MOBILIARIO CORPORATIVO	CADEIRA	HAWORTH	HAWORTH	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	12/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	10/11/2020	VENDEDOR INTERNO - 3
13/02/2026	94490	7138	INOVE COMERCIO DE MOVEIS LTDA	600138.0026	BANCO FOLA CINZA R9007 REFLORESTAMENTO INCOLOR UV GLASS	2528,3166	4,0000	10113,27	0,00	0,00	0,00	1213,59	676,38	146,84	0,00	MOBILIARIO URBANO	BANCO	FOLA	MOBILIARIO URBANO	263,1967	0,000000	369,0068	494,1316	PARANA	536,00	0,00	19/12/2025	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	19/12/2025	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
13/02/2026	94490	7138	INOVE COMERCIO DE MOVEIS LTDA	600515.0004	BANCO FOLA CINZA R9007 REFLORESTAMENTO INCOLOR UV GLASS	2762,8750	3,0000	8288,63	0,00	0,00	0,00	994,64	554,34	120,35	0,00	MOBILIARIO URBANO	BANCO	FOLA	MOBILIARIO URBANO	263,3520	0,000000	426,0265	491,4464	PARANA	439,29	0,00	19/12/2025	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	19/12/2025	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
13/02/2026	94490	7138	INOVE COMERCIO DE MOVEIS LTDA	600138.0027	BANCO FOLA CINZA R9007 REFLORESTAMENTO INCOLOR UV GLASS	2163,7008	3,0000	6491,10	0,00	0,00	0,00	778,93	434,12	94,25	0,00	MOBILIARIO URBANO	BANCO	FOLA	MOBILIARIO URBANO	237,4034	0,000000	383,3268	393,0120	PARANA	344,02	0,00	19/12/2025	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	19/12/2025	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
13/02/2026	94490	7138	INOVE COMERCIO DE MOVEIS LTDA	600412.0023	BANCO CUBIK C CZ 9007 FM MAD REFL IN UV GLAS	875,9298	12,0000	10511,16	0,00	0,00	0,00	1261,34	702,99	152,62	0,00	MOBILIARIO URBANO	BANCO	CUBIK	MOBILIARIO URBANO	59,0256	0,000000	116,1281	128,3306	PARANA	557,09	0,00	19/12/2025	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	19/12/2025	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
13/02/2026	94490	7138	INOVE COMERCIO DE MOVEIS LTDA	600044.0059	BEBEDOURO FONTIS DG CZ R9007 FOSC MICR ETIQUETA CITY C/FILTRO	2531,4104	1,0000	2531,41	0,00	0,00	0,00	303,77	169,30	36,76	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,5311	PARANA	134,16	0,00	19/12/2025	REVENDA	REVENDA DE MÓVEIS CORPORATIVO	19/12/2025	S. KIKUMOTO REPRESENTACOES COMERCIAIS LTDA
13/02/2026	94495	5734	METALCO DO BRASIL LTDA	500456	FLANGE SAPATA STONE FIBRA (904507)	0,8615	20,0000	17,23	0,00	0,00	0,00	2,07	1,15	0,25	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,4200	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	23/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/02/2026	94495	5734	METALCO DO BRASIL LTDA	402002	SAPATA D65 C/ DOIS FUROS	45,9854	19,0000	873,72	0,00	0,00	0,00	104,85	58,43	12,69	0,00	OUTROS	OUTROS	OUTROS	OUTROS	3,5794	0,000000	6,3525	12,5104	RIO GRANDE DO SUL	0,00	0,00	23/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
13/02/2026	94491	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	1720,0000	2064,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
13/02/2026	94491	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	1860,0000	2232,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
13/02/2026	94496	7018	W ALL LTDA	501926.0001	BANCO BOJON WA ESPECIAL CORTEIN MAD NOB IN UV GLAS	2016,5460	3,0000	6049,64	0,00	0,00	0,00	749,55	379,07	82,30	0,00	MOBILIARIO URBANO	BANCO	BOJON	MOBILIARIO URBANO	250,1540	0,000000	70,6300	304,6257	SANTA CATARINA	30,24	312,31	13/02/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	01/08/2025	VENDEDOR INTERNO - 3
16/02/2026	94503	5851	MUNICIPIO DE LAJEADO	502018.0001	CHUVEIRO ESPECIAL AZ 5021 FM	10548,7040	1,0000	10548,70	0,00	0,00	0,00	1882,94	658,60	142,99	0,00	MOBILIARIO URBANO	BEBEDOURO	ITENS ESPECIAIS	MOBILIARIO URBANO	177,8786	0,000000	310,0000	1690,3443	RIO GRANDE DO SUL	2637,17	0,00	19/12/2025	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	10/02/2022	R. GALVANI COMERCIAL LTDA
17/02/2026	94514	5734	METALCO DO BRASIL LTDA	600216.0010	LIXEIRA BOX WOOD 50 L (100189) GR 7016 FM MAD REFL CASTA DECK	1309,7949	2,0000	2619,59	0,00	0,00	0,00	314,35	175,20	38,04	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	195,3868	0,000000	187,7530	260,3219	RIO GRANDE DO SUL	0,00	0,00	23/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600101.0036	BANCO LENA S - CURVO 45 GRAUS LL 4005 FM LL 4005 FM	4008,0400	4,0000	16032,16	0,00	0,00	0,00	1986,39	1067,48	231,76	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	243,2738	0,000000	450,6000	407,7859	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600102.0018	BANCO LENA WC - 1800 LL 4005 FM MAD REFL CASTA DECK LISO	3471,8600	38,0000	131930,68	0,00	0,00	0,00	16346,21	8784,42	1907,14	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	147,4199	0,000000	216,4811	457,4516	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600034.0039	BANCO LENA WB D - 1800 VD R6027 FOSC MICR MAD REFL CASTA DECK	2567,2100	2,0000	5134,42	0,00	0,00	0,00	636,15	341,87	74,22	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600102.0019	BANCO LENA WC - 1800 VD 6027 FM MAD REFL CASTA DECK LISO	3471,8600	23,0000	79852,78	0,00	0,00	0,00	9893,76	5316,89	1154,32	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	147,4199	0,000000	216,4811	457,4516	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600034.0038	BANCO LENA WB D - 1800 LL R4005 FOSC MICR MAD REFL CASTA DECK	2567,2100	4,0000	10268,84	0,00	0,00	0,00	1272,31	683,74	148,44	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	107,7201	0,000000	150,0515	349,5055	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600101.0037	BANCO LENA S - CURVO 45 GRAUS VD 6027 FM VD 6027 FM	4008,0400	4,0000	16032,16	0,00	0,00	0,00	1986,39	1067,48	231,76	0,00	MOBILIARIO URBANO	BANCO	LENA	MOBILIARIO URBANO	243,2738	0,000000	450,6000	407,7859	SAO PAULO	0,00	0,00	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
17/02/2026	94511	7129	NU PAGAMENTOS S.A. - INSTITUICAO DE PAGAMENTO	600030.0015	MESA CAMILLA - WE 1860 VD R6027 FOSC MICR MAD REFL CASTA DECK	3384,8626	36,0000	121855,05	0,00	0,00	0,00	15353,74	7382,59	1602,80	0,00	MOBILIARIO URBANO	MESA	CAMILLA	MOBILIARIO URBANO	246,4124	0,000000	245,2198	427,8126	SAO PAULO	0,00	9362,03	15/12/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	15/12/2025	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
18/02/2026	94530	5734	METALCO DO BRASIL LTDA	501621.0002	BEBEDOURO FUENTE PET S/TIGELA GR R7016 FOSC MICR ETIQUETA METALCO C/FI	1315,9464	2,0000	2631,89	0,00	0,00	0,00	315,83	176,02	38,21	0,00	MOBILIARIO URBANO	BEBEDOURO	METALCO	ESPECIAL	123,7995	0,000000	252,1000	694,0892	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
18/02/2026	94530	5734	METALCO DO BRASIL LTDA	600253.0009	LIXEIRA BOX IRON 100 L GRAFITE R7016 PORTA GRAFITE R7016	1127,9156	2,0000	2255,83	0,00	0,00	0,00	270,70	150,87	32,75	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	181,6269	0,000000	404,0300	292,1335	RIO GRANDE DO SUL	0,00	0,00	09/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
19/02/2026	94538	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	501979.0001	BANCO COBRA RETO 3600 MM PR 9005 FM MAD NOB IN UV GLAS	2320,3598	1,0000	2320,36	0,00	0,00	0,00	162,43	164,00	35,61	0,00	MOBILIARIO URBANO	MESA	COBRA	MOBILIARIO URBANO	695,7424	0,000000	181,5000	741,6644	DISTRITO FEDERAL	0,00	0,00	03/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
19/02/2026	94538	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	501983.0001	BANCO COBRA PREMIUM ESPECIAL S/ ENCOSTO M04 PR 9005 FM MAD NOB IN UV G	2670,8476	7,0000	18695,93	0,00	0,00	0,00	1308,72	1321,43	286,89	0,00	MOBILIARIO URBANO	MESA	COBRA	MOBILIARIO URBANO	618,4024	0,000000	60,0000	615,7535	DISTRITO FEDERAL	0,00	0,00	03/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
19/02/2026	94538	1624	PREMIUM MOVEIS PARA ESCRITORIO LTDA	501982.0001	BANCO COBRA PREMIUM ESPECIAL C/ ENCOSTO M03 PR 9005 FM MAD NOB IN UV G	13110,4080	1,0000	13110,41	0,00	0,00	0,00	917,73	926,64	201,18	0,00	MOBILIARIO URBANO	MESA	COBRA	MOBILIARIO URBANO	2506,1248	0,000000	470,4000	1989,1071	DISTRITO FEDERAL	0,00	0,00	03/12/2025	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	30/11/2015	PREMIUM MOVEIS PARA ESCRITORIO LTDA
